,0
1920,939011727
1921,8156813175
1922,939011996
1923,8156813176
1924,8156813177
1925,939012164
1926,8156813179
1927,8156813178
1928,8156813180
1929,939011766
1930,8156813170
1931,8156813168
1932,8156813169
1933,8156813164
1934,939012034
1935,8156813167
1936,8156813165
1937,8156813166
1938,8156813159
1939,939011634
1940,8156813160
1941,8156813163
1942,8156813162
1943,8156813161
1944,8156813158
1945,939011952
1946,8156813157
1947,8156813156
1948,8156813155
1949,8156813154
1950,8156813153
1951,8156813152
1952,8156813151
1953,8156813150
1954,8156813149
1955,8156813148
1956,939011624
1957,939011835
1958,8157491790
1959,8157491793
1960,8157491792
1961,8157491791
1962,8157491789
1963,8157491788
1964,8157491787
1965,939011888
1966,8157491786
1967,8157491807
1968,8157491785
1969,8157491808
1970,8157491809
1971,939011812
1972,8157491811
1973,939012075
1974,8157491810
1975,8157491813
1976,8157491812
1977,939011674
1978,8157491815
1979,8157491814
1980,939011932
1981,8157495418
1982,8157495419
1983,8157491816
1984,8157495417
1985,8157495420
1986,939012112
1987,8157495421
1988,8157495422
1989,8157495423
1990,8157495424
1991,939011712
1992,8157495425
1993,8157495426
1994,8157495427
1995,8157495428
1996,8157495429
1997,939011978
1998,8157495430
1999,8157495431
2000,8157495482
2001,939011587
2002,8157495483
2003,8157495481
2004,8157495480
2005,8157495479
2006,8157495463
2007,8157495478
2008,8157495477
2009,939011868
2010,8157495476
2011,8157495475
2012,8157495474
2013,8157495473
2014,8157495468
2015,8157495472
2016,8157495467
2017,8157495471
2018,8157495470
2019,8157495469
2020,8157495464
2021,8157495466
2022,8157495465
2023,8157495462
2024,8157495461
2025,8157495460
2026,8157495459
2027,8157495458
2028,8157495457
2029,8157495456
2030,8157495455
2031,8157495454
2032,8157495453
2033,8157495452
2034,8157495449
2035,8157495448
2036,8157495451
2037,8157495450
2038,8157495447
2039,8157495446
2040,939012130
2041,8157495433
2042,8157495434
2043,8157495435
2044,8157495438
2045,8157495437
2046,8157495439
2047,8157495432
2048,8157495440
2049,8157495441
2050,8157495436
2051,8157495442
2052,8157495443
2053,8157495444
2054,8157495445
2055,8157495486
2056,8157495487
2057,8157495484
2058,939011729
2059,8157495485
2060,8157495490
2061,8157495488
2062,939012001
2063,8157495489
2064,8157495491
2065,8157495492
2066,8157495493
2067,939012168
2068,8157495494
2069,8157495502
2070,8157495501
2071,8157495500
2072,8157495499
2073,939011768
2074,8157495498
2075,8157495497
2076,939012037
2077,8157495496
2078,8157495495
2079,939011637
2080,8157491806
2081,8157491805
2082,8157491804
2083,8157491803
2084,8157491802
2085,8157491801
2086,8157491800
2087,939011687
2088,8157491799
2089,8157491798
2090,8157491797
2091,8157491796
2092,8157491795
2093,8157491794
2094,939011835
2095,939011958
2096,8157089920
2097,8157089921
2098,8157089917
2099,8157089923
2100,8157089922
2101,8157089918
2102,8157089924
2103,8157089919
2104,8157089925
2105,8157089926
2106,8157089927
2107,8157089928
2108,8157089929
2109,8157089930
2110,8157089931
2111,8157089932
2112,8157089933
2113,8157089905
2114,8157089934
2115,8157089906
2116,8157089935
2117,8157089904
2118,8157089903
2119,8157089902
2120,8157089901
2121,939012143
2122,8157089900
2123,8157089899
2124,8157089898
2125,8157089897
2126,8157089896
2127,8157089895
2128,8157089894
2129,2760196696
2130,8157089893
2131,8157089892
2132,2760196697
2133,8157089891
2134,939011576
2135,8157089890
2136,8157089889
2137,939011799
2138,8157089888
2139,8157089887
2140,2760196703
2141,8157089886
2142,8157089885
2143,939012065
2144,8157089884
2145,8157089883
2146,8157089882
2147,8157089881
2148,8157089880
2149,8157089879
2150,939011664
2151,8157089878
2152,8157089877
2153,8157089876
2154,8157089875
2155,939011841
2156,8157089874
2157,8157089873
2158,8157089872
2159,8157089871
2160,8157089870
2161,939012101
2162,8157089869
2163,8157089868
2164,8157089867
2165,939011700
2166,8157089866
2167,8157089865
2168,8157089863
2169,8157089864
2170,8157089862
2171,8157089861
2172,939011965
2173,8157089907
2174,8157089909
2175,8157089910
2176,8157089908
2177,8157089911
2178,8157089912
2179,8157089915
2180,8157089914
2181,8157089916
2182,8157089913
2183,939011958
2184,939011764
2185,939011819
2186,939012083
2187,939011680
2188,939011856
2189,939012117
2190,939011718
2191,939011985
2192,939012079
2193,939011677
2194,939011764
2195,939011890
2196,8157532271
2197,8157532288
2198,8157532287
2199,8157532270
2200,8157532269
2201,8157532268
2202,8157532267
2203,2760196819
2204,8157532266
2205,8157532265
2206,8157532228
2207,8157532229
2208,2760196823
2209,8157532230
2210,8157532231
2211,2760196827
2212,8157532232
2213,2760196830
2214,8157532234
2215,8157532233
2216,939012098
2217,8157532238
2218,8157532237
2219,2760196838
2220,8157532236
2221,2760196839
2222,8157532235
2223,939011695
2224,8157532225
2225,8157532224
2226,8157532221
2227,2760196837
2228,8157532220
2229,8157532222
2230,8157532223
2231,2760196835
2232,8157532226
2233,2760196832
2234,8157532227
2235,8157532239
2236,8157532240
2237,2760196829
2238,8157532242
2239,8157532241
2240,2760196826
2241,8157532243
2242,2760196824
2243,2760196821
2244,8157532244
2245,8157532246
2246,8157532245
2247,8157532247
2248,8157532248
2249,8157532249
2250,8157532250
2251,8157532251
2252,2760196816
2253,8157532254
2254,8157532255
2255,8157532253
2256,8157532256
2257,8157532261
2258,8157532252
2259,8157532262
2260,8157532263
2261,8157532260
2262,8157532264
2263,8157532258
2264,8157532283
2265,8157532257
2266,8157532259
2267,8157532284
2268,8157532273
2269,8157532272
2270,939011961
2271,8157532274
2272,8157532276
2273,8157532277
2274,8157532278
2275,8157532279
2276,8157532280
2277,8157532281
2278,8157532275
2279,8157532282
2280,2760196810
2281,8157532289
2282,8157532290
2283,2760196811
2284,8157532286
2285,8157532291
2286,8157532292
2287,8157532285
2288,2760196813
2289,8157532293
2290,939011890
2291,939011742
2292,8156812584
2293,8156812583
2294,8156812585
2295,8156812582
2296,8156812581
2297,939011790
2298,8156812580
2299,8156812579
2300,8156812578
2301,939012057
2302,8156812573
2303,8156812574
2304,8156812575
2305,8156812576
2306,8156812577
2307,939011606
2308,8156812571
2309,8156812572
2310,8156812564
2311,8156812565
2312,8156812566
2313,939011832
2314,8156812567
2315,8156812568
2316,8156812569
2317,8156812570
2318,939012094
2319,8156812562
2320,8156812558
2321,8156812563
2322,8156812561
2323,8156812560
2324,8156812559
2325,8156812557
2326,939011690
2327,8156812596
2328,8156812595
2329,8156812594
2330,8156812593
2331,8156812592
2332,8156812591
2333,8156812590
2334,8156812589
2335,8156812588
2336,8156812587
2337,8156812586
2338,939011742
2339,939011601
2340,8156757873
2341,8156757872
2342,939011648
2343,8156757836
2344,8156757871
2345,8156757870
2346,8156757869
2347,8156757868
2348,939011885
2349,8156757867
2350,8156757866
2351,8156757835
2352,8156757865
2353,8156757834
2354,939012139
2355,8156757833
2356,8156757864
2357,8156757832
2358,8156757831
2359,8156757830
2360,8156757822
2361,8156757821
2362,8156757820
2363,8156757819
2364,8156757818
2365,939011573
2366,8156757817
2367,8156757823
2368,8156757824
2369,939011794
2370,8156757816
2371,8156757826
2372,8156757827
2373,8156757825
2374,8156757837
2375,8156757828
2376,8156757838
2377,8156757829
2378,939012061
2379,8156757839
2380,8156757840
2381,8156757841
2382,8156757842
2383,8156757843
2384,8156757844
2385,939011658
2386,8156757846
2387,8156757847
2388,8156757848
2389,8156757849
2390,8156757850
2391,8156757851
2392,8156757852
2393,8156757845
2394,8156757853
2395,8156757854
2396,8156757855
2397,8156757856
2398,8156757857
2399,939011838
2400,8156757859
2401,8156757860
2402,8156757861
2403,8156757858
2404,8156757862
2405,8156757863
2406,939011601
2407,939012089
2408,8156738910
2409,8156738909
2410,8156738908
2411,8156738907
2412,8156738904
2413,8156738906
2414,8156738905
2415,8156738903
2416,8156738901
2417,8156738922
2418,8156738902
2419,8156738921
2420,8156738900
2421,8156738920
2422,8156738919
2423,8156738918
2424,939012133
2425,8156738917
2426,8156738926
2427,8156738916
2428,8156738925
2429,8156738924
2430,8156738923
2431,939011676
2432,8156738931
2433,8156738929
2434,8156738930
2435,8156738928
2436,939011940
2437,8156738927
2438,8156738933
2439,8156738932
2440,939011549
2441,8156738934
2442,8156738935
2443,939011771
2444,8156738939
2445,8156738938
2446,8156738937
2447,939012097
2448,8156738936
2449,8156738941
2450,8156738940
2451,939011693
2452,8156738946
2453,8156738945
2454,8156738944
2455,8156738943
2456,939011960
2457,8156738947
2458,8156738949
2459,8156738950
2460,8156738948
2461,939011572
2462,8156738951
2463,8156738952
2464,939011734
2465,8156738953
2466,8156738955
2467,8156738956
2468,8156738957
2469,8156738958
2470,8156738954
2471,8156738959
2472,8156738960
2473,8156738961
2474,8156738962
2475,8156738963
2476,8156738964
2477,8156738965
2478,8156738968
2479,8156738969
2480,8156738970
2481,8156738967
2482,8156738971
2483,8156738972
2484,8156738973
2485,8156738974
2486,8156738975
2487,8156738976
2488,8156738977
2489,8156738978
2490,8156738979
2491,8156738966
2492,8156738980
2493,8156738981
2494,8156738942
2495,8156738982
2496,939012005
2497,8156738984
2498,8156738985
2499,8156738983
2500,8156738986
2501,8156738987
2502,8156738988
2503,8156738989
2504,8156738990
2505,8156738991
2506,8156738992
2507,8156738995
2508,8156738996
2509,8156738994
2510,8156738998
2511,8156738993
2512,8156738999
2513,8156739000
2514,8156738997
2515,8156739002
2516,8156739003
2517,8156739001
2518,8156739004
2519,8156739005
2520,8156739006
2521,8156739007
2522,8156739008
2523,8156728516
2524,8156738817
2525,939011609
2526,8156738818
2527,8156738819
2528,8156738820
2529,8156738821
2530,939011566
2531,8156738841
2532,8156738840
2533,8156738839
2534,8156738838
2535,8156738837
2536,8156738836
2537,8156738845
2538,8156738844
2539,8156738843
2540,8156738842
2541,8156738835
2542,8156738831
2543,8156738830
2544,8156738828
2545,8156738834
2546,8156738829
2547,939012077
2548,8156738832
2549,8156738833
2550,8156738825
2551,8156738826
2552,8156738827
2553,939011622
2554,8156738824
2555,8156738846
2556,8156738823
2557,8156738847
2558,8156738822
2559,939011852
2560,8156738848
2561,939012113
2562,8156738849
2563,8156738850
2564,8156738851
2565,8156738852
2566,8156738853
2567,939011714
2568,8156738859
2569,8156738858
2570,8156738857
2571,8156738856
2572,8156738855
2573,8156738854
2574,8156738862
2575,8156738861
2576,8156738860
2577,8156738869
2578,8156738868
2579,8156738867
2580,8156738866
2581,8156738865
2582,8156738864
2583,939011646
2584,8156738863
2585,939011878
2586,8156738879
2587,8156738876
2588,8156738878
2589,8156738877
2590,8156738870
2591,939012137
2592,8156738875
2593,8156738871
2594,8156738874
2595,8156738872
2596,8156738873
2597,939011739
2598,8156738882
2599,8156738881
2600,8156738880
2601,939011944
2602,8156738891
2603,8156738890
2604,8156738889
2605,939011554
2606,8156738888
2607,8156738887
2608,8156738886
2609,8156738885
2610,8156738883
2611,8156738884
2612,939011776
2613,8156738892
2614,8156738893
2615,8156738895
2616,8156738894
2617,939012046
2618,8156738896
2619,8156738897
2620,939011697
2621,8156738898
2622,8156738899
2623,8156738915
2624,8156738914
2625,8156738913
2626,8156738912
2627,8156738911
2628,939012089
2629,939012059
2630,8157089979
2631,8157089980
2632,8157089981
2633,8157089982
2634,8157089983
2635,8157089984
2636,8157089971
2637,8157089970
2638,1588740133
2639,8157089969
2640,8157089968
2641,8157089965
2642,8157089967
2643,8157089966
2644,2760196721
2645,8157089962
2646,8157089964
2647,939011613
2648,8157089963
2649,8157089960
2650,8157089961
2651,8157089959
2652,8157089958
2653,2760196725
2654,8157089957
2655,8157089956
2656,8157089952
2657,8157089951
2658,8157089950
2659,8157089945
2660,8157089949
2661,8157089948
2662,8157089946
2663,8157089947
2664,939012096
2665,8157089939
2666,8157089944
2667,8157089940
2668,8157089943
2669,8157089942
2670,8157089941
2671,2760196724
2672,8157089937
2673,8157089938
2674,8157089953
2675,8157089936
2676,8157089954
2677,2760196717
2678,8157089955
2679,8157089972
2680,1588740154
2681,8157089973
2682,8157089974
2683,8157089975
2684,8157089976
2685,1588740141
2686,8157089977
2687,8157089978
2688,939012059
2689,939011778
2690,8157532219
2691,8157532218
2692,8157449394
2693,2760196820
2694,8157449402
2695,8157449401
2696,8157449400
2697,8157449395
2698,8157449399
2699,8157449398
2700,8157449397
2701,8157449396
2702,2760196828
2703,8157449392
2704,939011997
2705,8157449393
2706,2760196842
2707,8157449391
2708,2760196853
2709,2760196861
2710,8158019723
2711,939011602
2712,8158019722
2713,2760196878
2714,8158019721
2715,939011828
2716,8158019720
2717,2760196883
2718,8158019719
2719,2760196886
2720,2760196889
2721,2760196888
2722,2760196885
2723,2760196881
2724,2760196880
2725,2760196876
2726,8158019718
2727,2760196874
2728,8158014912
2729,8158019717
2730,2760196873
2731,8158014916
2732,8158014915
2733,8158014913
2734,8158014914
2735,2760196877
2736,8158014911
2737,8158014910
2738,8158014909
2739,8158014908
2740,8158014907
2741,8158014906
2742,2760196867
2743,8158014905
2744,8158014904
2745,8158014903
2746,2760196868
2747,8158014902
2748,2760196862
2749,8158014901
2750,8158014900
2751,8158014897
2752,939012150
2753,8158014899
2754,8158014898
2755,8158014896
2756,8158014895
2757,8158014891
2758,2760196860
2759,8158014892
2760,8158014894
2761,8158014893
2762,939011749
2763,8158014890
2764,2760196858
2765,8158014861
2766,8158014862
2767,2760196856
2768,8158014865
2769,8158014860
2770,8158014864
2771,8158014863
2772,8158014867
2773,8158014868
2774,8158014866
2775,8158014869
2776,2760196854
2777,939012019
2778,2760196852
2779,8158014870
2780,8158014889
2781,2760196849
2782,8158014884
2783,8158014885
2784,8158014886
2785,8158014887
2786,8158014881
2787,8158014888
2788,939011620
2789,8158014882
2790,8158014883
2791,2760196845
2792,8158014873
2793,8158014874
2794,8158014875
2795,8158014872
2796,8158014871
2797,8158014876
2798,8158014877
2799,8158014878
2800,939011786
2801,8158014879
2802,8158014880
2803,8157449384
2804,2760196844
2805,8157449385
2806,8157449386
2807,8157449387
2808,939012053
2809,8157449389
2810,8157449390
2811,8157449404
2812,8157449388
2813,8157449405
2814,2760196825
2815,8157449403
2816,2760196822
2817,8157449406
2818,8157449410
2819,8157449409
2820,8157449407
2821,8157449408
2822,8157449411
2823,939011653
2824,8157449412
2825,2760196817
2826,2760196815
2827,8157449414
2828,8157449415
2829,8157449416
2830,8157449413
2831,8157532217
2832,939011778
2833,939011761
2834,8158441503
2835,8158441504
2836,8158441505
2837,8158443317
2838,8158443318
2839,8158443319
2840,8158443323
2841,8158443324
2842,8158443325
2843,8158443326
2844,8158443321
2845,8158443320
2846,8158443322
2847,8158441515
2848,8158443327
2849,8158441516
2850,8158441511
2851,8158441514
2852,8158441513
2853,8158441512
2854,8158441510
2855,8158441508
2856,8158441509
2857,8158441507
2858,8158441506
2859,939011982
2860,939011642
2861,8158441493
2862,939011874
2863,8158441492
2864,8158441476
2865,8158441491
2866,8158441481
2867,8158441480
2868,8158441479
2869,8158441478
2870,939012135
2871,8158441477
2872,8158441489
2873,8158441488
2874,8158441487
2875,8158441483
2876,8158441486
2877,8158441485
2878,8158441484
2879,8158441490
2880,8158441482
2881,8158441494
2882,939011736
2883,8158441499
2884,8158441497
2885,8158441498
2886,939011941
2887,8158441495
2888,8158441496
2889,8158441500
2890,8158441501
2891,8158441502
2892,939011761
2893,939011752
2894,8158035278
2895,8158035277
2896,8158035276
2897,8158035269
2898,8158035275
2899,8158035270
2900,8158035274
2901,8158035273
2902,8158035267
2903,8158035272
2904,8158035271
2905,8158035268
2906,8158035266
2907,8158035260
2908,8158035265
2909,8158035264
2910,8158035263
2911,8158035262
2912,8158035261
2913,8158035258
