,lat_from,lon_from,lat_to,lon_to
165,53.7250210,91.3919343,53.7252086,91.3921729
166,53.8176098,91.2959977,53.8174981,91.2960682
167,53.8174981,91.2960682,53.8174039,91.2962173
168,53.8174039,91.2962173,53.8173579,91.2963633
169,53.8173579,91.2963633,53.8173381,91.2965188
170,53.8173381,91.2965188,53.8173413,91.2966744
171,53.8173413,91.2966744,53.8173753,91.2968421
172,53.8173753,91.2968421,53.8174450,91.2969869
173,53.8174450,91.2969869,53.8175410,91.2970857
174,53.7090900,91.6714371,53.7089389,91.6721830
175,53.7089389,91.6721830,53.7088134,91.6724673
176,53.7088134,91.6724673,53.7086656,91.6732363
177,53.7086656,91.6732363,53.7083771,91.6762512
178,53.7083771,91.6762512,53.7083708,91.6768863
179,53.7083708,91.6768863,53.7082706,91.6777968
180,53.7082706,91.6777968,53.7078821,91.6843603
181,53.7078821,91.6843603,53.7078410,91.6847138
182,53.7078410,91.6847138,53.7079387,91.6853784
183,53.7079387,91.6853784,53.7078110,91.6869161
184,53.7078110,91.6869161,53.7077847,91.6877348
185,53.7077847,91.6877348,53.7072550,91.6895816
186,53.7072550,91.6895816,53.7068192,91.6910985
187,53.7068192,91.6910985,53.7062820,91.6931421
188,53.7062820,91.6931421,53.7053090,91.6953316
189,53.7053090,91.6953316,53.7041594,91.6975212
190,53.7041594,91.6975212,53.7027092,91.6995711
191,53.7027092,91.6995711,53.7012402,91.7010118
192,53.7012402,91.7010118,53.7000943,91.7017163
193,53.7000943,91.7017163,53.6992000,91.7020336
194,53.6992000,91.7020336,53.6983359,91.7020717
195,53.6983359,91.7020717,53.6969103,91.7017358
196,53.6969103,91.7017358,53.6969042,91.7016765
197,53.6969042,91.7016765,53.6964103,91.7016953
198,53.6964103,91.7016953,53.6963284,91.7017988
199,53.6963284,91.7017988,53.6950292,91.7016274
200,53.6950292,91.7016274,53.6942476,91.7016782
201,53.6942476,91.7016782,53.6937403,91.7017671
202,53.6937403,91.7017671,53.6932180,91.7016592
203,53.6932180,91.7016592,53.6928910,91.7014942
204,53.6928910,91.7014942,53.6925415,91.7008785
205,53.6925415,91.7008785,53.6923816,91.7001923
206,53.6923816,91.7001923,53.6940003,91.6967735
207,53.6940003,91.6967735,53.6945106,91.6973371
208,53.6945106,91.6973371,53.6957695,91.6986636
209,53.6957695,91.6986636,53.6969757,91.6996702
210,53.6969757,91.6996702,53.6969828,91.6997427
211,53.6969828,91.6997427,53.6970082,91.6998284
212,53.6970082,91.6998284,53.6973590,91.6999996
213,53.6973590,91.6999996,53.6974030,91.6999495
214,53.6974030,91.6999495,53.6983922,91.7000916
215,53.6983922,91.7000916,53.7002483,91.6996854
216,53.7002483,91.6996854,53.7013529,91.6989365
217,53.7013529,91.6989365,53.7028670,91.6971214
218,53.7028670,91.6971214,53.7037199,91.6952682
219,53.7037199,91.6952682,53.7045276,91.6932817
220,53.7045276,91.6932817,53.7052534,91.6914010
221,53.7052534,91.6914010,53.7057786,91.6897149
222,53.7057786,91.6897149,53.7062632,91.6875825
223,53.7062632,91.6875825,53.7064961,91.6856912
224,53.7064961,91.6856912,53.7066502,91.6842442
225,53.7066502,91.6842442,53.7066552,91.6841900
226,53.7066552,91.6841900,53.7066752,91.6839717
227,53.7066752,91.6839717,53.7066852,91.6838628
228,53.7066852,91.6838628,53.7066982,91.6832272
229,53.7066982,91.6832272,53.7067479,91.6809515
230,53.7067479,91.6809515,53.7067980,91.6783578
231,53.7067980,91.6783578,53.7067354,91.6762088
232,53.7067354,91.6762088,53.7071051,91.6737210
233,53.7071051,91.6737210,53.7078458,91.6711327
234,53.7078458,91.6711327,53.7081419,91.6701552
235,53.7081419,91.6701552,53.7084042,91.6693093
236,53.7084042,91.6693093,53.7084626,91.6692835
237,53.7084626,91.6692835,53.7088928,91.6696832
238,53.7088928,91.6696832,53.7092274,91.6700396
239,53.7092274,91.6700396,53.7091865,91.6703027
240,53.7091865,91.6703027,53.7092024,91.6703537
241,53.7092024,91.6703537,53.7092421,91.6703671
242,53.7092421,91.6703671,53.7093516,91.6701123
243,53.7093516,91.6701123,53.7094215,91.6701123
244,53.7094215,91.6701123,53.7096517,91.6695490
245,53.7096517,91.6695490,53.7095437,91.6693345
246,53.7095437,91.6693345,53.7087672,91.6685698
247,53.7087672,91.6685698,53.7088018,91.6680883
248,53.7088018,91.6680883,53.7088706,91.6679504
249,53.7088706,91.6679504,53.7089404,91.6679585
250,53.7089404,91.6679585,53.7089944,91.6678137
251,53.7089944,91.6678137,53.7091103,91.6676313
252,53.7091103,91.6676313,53.7091675,91.6673040
253,53.7091675,91.6673040,53.7097215,91.6662741
254,53.7097215,91.6662741,53.7097925,91.6659184
255,53.7097925,91.6659184,53.7120771,91.6612137
256,53.7120771,91.6612137,53.7130507,91.6585290
257,53.7130507,91.6585290,53.7145773,91.6550284
258,53.7145773,91.6550284,53.7150835,91.6526595
259,53.7150835,91.6526595,53.7150970,91.6508052
260,53.7150970,91.6508052,53.7154086,91.6477684
261,53.7154086,91.6477684,53.7161852,91.6460306
262,53.7161852,91.6460306,53.7166873,91.6495473
263,53.7166873,91.6495473,53.7163067,91.6510305
264,53.7163067,91.6510305,53.7162210,91.6523182
265,53.7162210,91.6523182,53.7166401,91.6546038
266,53.7166401,91.6546038,53.7169374,91.6564265
267,53.7169374,91.6564265,53.7174832,91.6588616
268,53.7174832,91.6588616,53.7175068,91.6594190
269,53.7175068,91.6594190,53.7176678,91.6596844
270,53.7176678,91.6596844,53.7177208,91.6600527
271,53.7177208,91.6600527,53.7176089,91.6603579
272,53.7176089,91.6603579,53.7173693,91.6608655
273,53.7173693,91.6608655,53.7171220,91.6611640
274,53.7171220,91.6611640,53.7169453,91.6612370
275,53.7169453,91.6612370,53.7168255,91.6612968
276,53.7168255,91.6612968,53.7167234,91.6613863
277,53.7167234,91.6613863,53.7166508,91.6615588
278,53.7166508,91.6615588,53.7165952,91.6615087
279,53.7165952,91.6615087,53.7165330,91.6614527
280,53.7165330,91.6614527,53.7165762,91.6611939
281,53.7165762,91.6611939,53.7166743,91.6610247
282,53.7166743,91.6610247,53.7168078,91.6609385
283,53.7168078,91.6609385,53.7169806,91.6609053
284,53.7169806,91.6609053,53.7169531,91.6607527
285,53.7169531,91.6607527,53.7169983,91.6600261
286,53.7169983,91.6600261,53.7170906,91.6595982
287,53.7170906,91.6595982,53.7170670,91.6589147
288,53.7170670,91.6589147,53.7165330,91.6572161
289,53.7165330,91.6572161,53.7163641,91.6560682
290,53.7163641,91.6560682,53.7164741,91.6557232
291,53.7164741,91.6557232,53.7164428,91.6554557
292,53.7164428,91.6554557,53.7161661,91.6553048
293,53.7161661,91.6553048,53.7150913,91.6585027
294,53.7150913,91.6585027,53.7130126,91.6629382
295,53.7130126,91.6629382,53.7119869,91.6648766
296,53.7119869,91.6648766,53.7117853,91.6651368
297,53.7117853,91.6651368,53.7115805,91.6655955
298,53.7115805,91.6655955,53.7113074,91.6659683
299,53.7113074,91.6659683,53.7111265,91.6663653
300,53.7111265,91.6663653,53.7109909,91.6668219
301,53.7109909,91.6668219,53.7106121,91.6674811
302,53.7106121,91.6674811,53.7104804,91.6678995
303,53.7104804,91.6678995,53.7103042,91.6684359
304,53.7103042,91.6684359,53.7100909,91.6687492
305,53.7100909,91.6687492,53.7099921,91.6690388
306,53.7099921,91.6690388,53.7099093,91.6693616
307,53.7099093,91.6693616,53.7097517,91.6696617
308,53.7097517,91.6696617,53.7097023,91.6696139
309,53.7097023,91.6696139,53.7094693,91.6702089
310,53.7094693,91.6702089,53.7094977,91.6702706
311,53.7094977,91.6702706,53.7093723,91.6706058
312,53.7093723,91.6706058,53.7092707,91.6707802
313,53.7092707,91.6707802,53.7091087,91.6712040
314,53.7091087,91.6712040,53.7090900,91.6714371
315,53.6029627,91.6088641,53.6034592,91.6084295
316,53.6034592,91.6084295,53.6037107,91.6082740
317,53.6037107,91.6082740,53.6040195,91.6080862
318,53.6040195,91.6080862,53.6042550,91.6079038
319,53.6042550,91.6079038,53.6043569,91.6077644
320,53.6043569,91.6077644,53.6043887,91.6076893
321,53.6043887,91.6076893,53.6043760,91.6076195
322,53.6043760,91.6076195,53.6043187,91.6075069
323,53.6043187,91.6075069,53.6042263,91.6074049
324,53.6042263,91.6074049,53.6039908,91.6073245
325,53.6039908,91.6073245,53.6037298,91.6073298
326,53.6037298,91.6073298,53.6033765,91.6074157
327,53.6033765,91.6074157,53.6029977,91.6074210
328,53.6029977,91.6074210,53.6028226,91.6073620
329,53.6028226,91.6073620,53.6027239,91.6072923
330,53.6027239,91.6072923,53.6025648,91.6071474
331,53.6025648,91.6071474,53.6023101,91.6069007
332,53.6023101,91.6069007,53.6020109,91.6065144
333,53.6020109,91.6065144,53.6015111,91.6058117
334,53.6015111,91.6058117,53.6010814,91.6052002
335,53.6010814,91.6052002,53.6008236,91.6049319
336,53.6008236,91.6049319,53.6006150,91.6047147
337,53.6006150,91.6047147,53.6004957,91.6045859
338,53.6004957,91.6045859,53.6003126,91.6044465
339,53.6003126,91.6044465,53.6001009,91.6043767
340,53.6001009,91.6043767,53.6000118,91.6043633
341,53.6000118,91.6043633,53.5999227,91.6043687
342,53.5999227,91.6043687,53.5998622,91.6044196
343,53.5998622,91.6044196,53.5998479,91.6044787
344,53.5998479,91.6044787,53.5998033,91.6045940
345,53.5998033,91.6045940,53.5997826,91.6047388
346,53.5997826,91.6047388,53.5997349,91.6049936
347,53.5997349,91.6049936,53.5995136,91.6057876
348,53.5995136,91.6057876,53.5994786,91.6059405
349,53.5994786,91.6059405,53.5994181,91.6061282
350,53.5994181,91.6061282,53.5993433,91.6063240
351,53.5993433,91.6063240,53.5992876,91.6064554
352,53.5992876,91.6064554,53.5991873,91.6067451
353,53.5991873,91.6067451,53.5990775,91.6071448
354,53.5990775,91.6071448,53.5988769,91.6077509
355,53.5988769,91.6077509,53.5986700,91.6083974
356,53.5986700,91.6083974,53.5984583,91.6090304
357,53.5984583,91.6090304,53.5982959,91.6095453
358,53.5982959,91.6095453,53.5982402,91.6097277
359,53.5982402,91.6097277,53.5981829,91.6099665
360,53.5981829,91.6099665,53.5981256,91.6100872
361,53.5981256,91.6100872,53.5980317,91.6102105
362,53.5980317,91.6102105,53.5979808,91.6102803
363,53.5979808,91.6102803,53.5979569,91.6103554
364,53.5979569,91.6103554,53.5978630,91.6105700
365,53.5978630,91.6105700,53.5978073,91.6106719
366,53.5978073,91.6106719,53.5977754,91.6107228
367,53.5977754,91.6107228,53.5977341,91.6107550
368,53.5977341,91.6107550,53.5976815,91.6107631
369,53.5976815,91.6107631,53.5976258,91.6107336
370,53.5976258,91.6107336,53.5975892,91.6106907
371,53.5975892,91.6106907,53.5975399,91.6106075
372,53.5975399,91.6106075,53.5975128,91.6105914
373,53.5975128,91.6105914,53.5974794,91.6105968
374,53.5974794,91.6105968,53.5973775,91.6106692
375,53.5973775,91.6106692,53.5972151,91.6108730
376,53.5972151,91.6108730,53.5969732,91.6111842
377,53.5969732,91.6111842,53.5967488,91.6114175
378,53.5967488,91.6114175,53.5965323,91.6116589
379,53.5965323,91.6116589,53.5964797,91.6117233
380,53.5964797,91.6117233,53.5964614,91.6117850
381,53.5964614,91.6117850,53.5964383,91.6119379
382,53.5964383,91.6119379,53.5964296,91.6120639
383,53.5964296,91.6120639,53.5964272,91.6121551
384,53.5964272,91.6121551,53.5964455,91.6122249
385,53.5964455,91.6122249,53.5964646,91.6122678
386,53.5964646,91.6122678,53.5965418,91.6124730
387,53.5965418,91.6124730,53.5966079,91.6126111
388,53.5966079,91.6126111,53.5966413,91.6127117
389,53.5966413,91.6127117,53.5966700,91.6128002
390,53.5966700,91.6128002,53.5967153,91.6129330
391,53.5967153,91.6129330,53.5967328,91.6130322
392,53.5967328,91.6130322,53.5967464,91.6131583
393,53.5967464,91.6131583,53.5967798,91.6134828
394,53.5967798,91.6134828,53.5967949,91.6138530
395,53.5967949,91.6138530,53.5968029,91.6142151
396,53.5968029,91.6142151,53.5967726,91.6145316
397,53.5967726,91.6145316,53.5967010,91.6150466
398,53.5967010,91.6150466,53.5966166,91.6153818
399,53.5966166,91.6153818,53.5965179,91.6157600
400,53.5965179,91.6157600,53.5964113,91.6161194
401,53.5964113,91.6161194,53.5963810,91.6162616
402,53.5963810,91.6162616,53.5963874,91.6164172
403,53.5963874,91.6164172,53.5964320,91.6165808
404,53.5964320,91.6165808,53.5965355,91.6166961
405,53.5965355,91.6166961,53.5966278,91.6167283
406,53.5966278,91.6167283,53.5967583,91.6167122
407,53.5967583,91.6167122,53.5970862,91.6165459
408,53.5970862,91.6165459,53.5973504,91.6163635
409,53.5973504,91.6163635,53.5978216,91.6159987
410,53.5978216,91.6159987,53.5985156,91.6152477
411,53.5985156,91.6152477,53.5991905,91.6145074
412,53.5991905,91.6145074,53.5997635,91.6137671
413,53.5997635,91.6137671,53.6002856,91.6130483
414,53.6002856,91.6130483,53.6005466,91.6126192
415,53.6005466,91.6126192,53.6007631,91.6120720
416,53.6007631,91.6120720,53.6009795,91.6113692
417,53.6009795,91.6113692,53.6011801,91.6108328
418,53.6011801,91.6108328,53.6013138,91.6105485
419,53.6013138,91.6105485,53.6015175,91.6102695
420,53.6015175,91.6102695,53.6023038,91.6094220
421,53.6023038,91.6094220,53.6029627,91.6088641
422,53.6016066,91.5871543,53.6018708,91.5871006
423,53.6018708,91.5871006,53.6020650,91.5869987
424,53.6020650,91.5869987,53.6023006,91.5868539
425,53.6023006,91.5868539,53.6028067,91.5865910
426,53.6028067,91.5865910,53.6032078,91.5865695
427,53.6032078,91.5865695,53.6034942,91.5866232
428,53.6034942,91.5866232,53.6037871,91.5866661
429,53.6037871,91.5866661,53.6040895,91.5866876
430,53.6040895,91.5866876,53.6043505,91.5866768
431,53.6043505,91.5866768,53.6046147,91.5865803
432,53.6046147,91.5865803,53.6048248,91.5864301
433,53.6048248,91.5864301,53.6050030,91.5862745
434,53.6050030,91.5862745,53.6051176,91.5861404
435,53.6051176,91.5861404,53.6052767,91.5858936
436,53.6052767,91.5858936,53.6054741,91.5854698
437,53.6054741,91.5854698,53.6057064,91.5848744
438,53.6057064,91.5848744,53.6058497,91.5844881
439,53.6058497,91.5844881,53.6059642,91.5841556
440,53.6059642,91.5841556,53.6061011,91.5837049
441,53.6061011,91.5837049,53.6061393,91.5835011
442,53.6061393,91.5835011,53.6062093,91.5831256
443,53.6062093,91.5831256,53.6062913,91.5828265
444,53.6062913,91.5828265,53.6063868,91.5825261
445,53.6063868,91.5825261,53.6064059,91.5824336
446,53.6064059,91.5824336,53.6064162,91.5823330
447,53.6064162,91.5823330,53.6064075,91.5822928
448,53.6064075,91.5822928,53.6063860,91.5822458
449,53.6063860,91.5822458,53.6063382,91.5821922
450,53.6063382,91.5821922,53.6062984,91.5821412
451,53.6062984,91.5821412,53.6062634,91.5821211
452,53.6062634,91.5821211,53.6062244,91.5821399
453,53.6062244,91.5821399,53.6061823,91.5821935
454,53.6061823,91.5821935,53.6061568,91.5822364
455,53.6061568,91.5822364,53.6061361,91.5822726
456,53.6061361,91.5822726,53.6060669,91.5823491
457,53.6060669,91.5823491,53.6059451,91.5824282
458,53.6059451,91.5824282,53.6058656,91.5824550
459,53.6058656,91.5824550,53.6057462,91.5824309
460,53.6057462,91.5824309,53.6056014,91.5823558
461,53.6056014,91.5823558,53.6054502,91.5822834
462,53.6054502,91.5822834,53.6053913,91.5822646
463,53.6053913,91.5822646,53.6053356,91.5822512
464,53.6053356,91.5822512,53.6052672,91.5822700
465,53.6052672,91.5822700,53.6052178,91.5823424
466,53.6052178,91.5823424,53.6051367,91.5824550
467,53.6051367,91.5824550,53.6050603,91.5825623
468,53.6050603,91.5825623,53.6049728,91.5826347
469,53.6049728,91.5826347,53.6048534,91.5826830
470,53.6048534,91.5826830,53.6047324,91.5827152
471,53.6047324,91.5827152,53.6045001,91.5827393
472,53.6045001,91.5827393,53.6044444,91.5827045
473,53.6044444,91.5827045,53.6043982,91.5826482
474,53.6043982,91.5826482,53.6043537,91.5825087
475,53.6043537,91.5825087,53.6043282,91.5822673
476,53.6043282,91.5822673,53.6042423,91.5819025
477,53.6042423,91.5819025,53.6041722,91.5816826
478,53.6041722,91.5816826,53.6041372,91.5815699
479,53.6041372,91.5815699,53.6040226,91.5814143
480,53.6040226,91.5814143,53.6039017,91.5812534
481,53.6039017,91.5812534,53.6036757,91.5810388
482,53.6036757,91.5810388,53.6035420,91.5809852
483,53.6035420,91.5809852,53.6033797,91.5810227
484,53.6033797,91.5810227,53.6032173,91.5811247
485,53.6032173,91.5811247,53.6030741,91.5812427
486,53.6030741,91.5812427,53.6028704,91.5815002
487,53.6028704,91.5815002,53.6026953,91.5817094
488,53.6026953,91.5817094,53.6024852,91.5820312
489,53.6024852,91.5820312,53.6023069,91.5823960
490,53.6023069,91.5823960,53.6021987,91.5826321
491,53.6021987,91.5826321,53.6020809,91.5830022
492,53.6020809,91.5830022,53.6019377,91.5834260
493,53.6019377,91.5834260,53.6018852,91.5836164
494,53.6018852,91.5836164,53.6018517,91.5837291
495,53.6018517,91.5837291,53.6018454,91.5838069
496,53.6018454,91.5838069,53.6018533,91.5838444
497,53.6018533,91.5838444,53.6018756,91.5838766
498,53.6018756,91.5838766,53.6019122,91.5839222
499,53.6019122,91.5839222,53.6019695,91.5839195
500,53.6019695,91.5839195,53.6020125,91.5839168
501,53.6020125,91.5839168,53.6020825,91.5839222
502,53.6020825,91.5839222,53.6021350,91.5839598
503,53.6021350,91.5839598,53.6021541,91.5840322
504,53.6021541,91.5840322,53.6021637,91.5841609
505,53.6021637,91.5841609,53.6021319,91.5843835
506,53.6021319,91.5843835,53.6021096,91.5845042
507,53.6021096,91.5845042,53.6020682,91.5846142
508,53.6020682,91.5846142,53.6020284,91.5846518
509,53.6020284,91.5846518,53.6019711,91.5846652
510,53.6019711,91.5846652,53.6019138,91.5846035
511,53.6019138,91.5846035,53.6018772,91.5845096
512,53.6018772,91.5845096,53.6018502,91.5844130
513,53.6018502,91.5844130,53.6018088,91.5842843
514,53.6018088,91.5842843,53.6017626,91.5842226
515,53.6017626,91.5842226,53.6017133,91.5842092
516,53.6017133,91.5842092,53.6016528,91.5842226
517,53.6016528,91.5842226,53.6015398,91.5842682
518,53.6015398,91.5842682,53.6013233,91.5844506
519,53.6013233,91.5844506,53.6011960,91.5845364
520,53.6011960,91.5845364,53.6010750,91.5846920
521,53.6010750,91.5846920,53.6009636,91.5848798
522,53.6009636,91.5848798,53.6009350,91.5849388
523,53.6009350,91.5849388,53.6008777,91.5851480
524,53.6008777,91.5851480,53.6008809,91.5853465
525,53.6008809,91.5853465,53.6009031,91.5855235
526,53.6009031,91.5855235,53.6009445,91.5857381
527,53.6009445,91.5857381,53.6010305,91.5860116
528,53.6010305,91.5860116,53.6011069,91.5862960
529,53.6011069,91.5862960,53.6011864,91.5865695
530,53.6011864,91.5865695,53.6012342,91.5869182
531,53.6012342,91.5869182,53.6013138,91.5870953
532,53.6013138,91.5870953,53.6013870,91.5871382
533,53.6013870,91.5871382,53.6014666,91.5871543
534,53.6014666,91.5871543,53.6016066,91.5871543
535,53.6011578,91.6181499,53.6011960,91.6180453
536,53.6011960,91.6180453,53.6012660,91.6178763
537,53.6012660,91.6178763,53.6013178,91.6177744
538,53.6013178,91.6177744,53.6013774,91.6176993
539,53.6013774,91.6176993,53.6014594,91.6176000
540,53.6014594,91.6176000,53.6014793,91.6175598
541,53.6014793,91.6175598,53.6014952,91.6175142
542,53.6014952,91.6175142,53.6015032,91.6174552
543,53.6015032,91.6174552,53.6015111,91.6173345
544,53.6015111,91.6173345,53.6015127,91.6171655
545,53.6015127,91.6171655,53.6015398,91.6169670
546,53.6015398,91.6169670,53.6015812,91.6168088
547,53.6015812,91.6168088,53.6016337,91.6166452
548,53.6016337,91.6166452,53.6017053,91.6165298
549,53.6017053,91.6165298,53.6017690,91.6164198
550,53.6017690,91.6164198,53.6018804,91.6162428
551,53.6018804,91.6162428,53.6019441,91.6161785
552,53.6019441,91.6161785,53.6020427,91.6161248
553,53.6020427,91.6161248,53.6021271,91.6160738
554,53.6021271,91.6160738,53.6021923,91.6160095
555,53.6021923,91.6160095,53.6022369,91.6159371
556,53.6022369,91.6159371,53.6022751,91.6158754
557,53.6022751,91.6158754,53.6023451,91.6157520
558,53.6023451,91.6157520,53.6023992,91.6156769
559,53.6023992,91.6156769,53.6025186,91.6154945
560,53.6025186,91.6154945,53.6026459,91.6153523
561,53.6026459,91.6153523,53.6028863,91.6151002
562,53.6028863,91.6151002,53.6031648,91.6147971
563,53.6031648,91.6147971,53.6033733,91.6145396
564,53.6033733,91.6145396,53.6035499,91.6143197
565,53.6035499,91.6143197,53.6038205,91.6140273
566,53.6038205,91.6140273,53.6042868,91.6136384
567,53.6042868,91.6136384,53.6046274,91.6132683
568,53.6046274,91.6132683,53.6050698,91.6128766
569,53.6050698,91.6128766,53.6053340,91.6126674
570,53.6053340,91.6126674,53.6057160,91.6124314
571,53.6057160,91.6124314,53.6060725,91.6122651
572,53.6060725,91.6122651,53.6063908,91.6121578
573,53.6063908,91.6121578,53.6067854,91.6119969
574,53.6067854,91.6119969,53.6070719,91.6118359
575,53.6070719,91.6118359,53.6074538,91.6114819
576,53.6074538,91.6114819,53.6079249,91.6110259
577,53.6079249,91.6110259,53.6080967,91.6109133
578,53.6080967,91.6109133,53.6082559,91.6108328
579,53.6082559,91.6108328,53.6083832,91.6107684
580,53.6083832,91.6107684,53.6085169,91.6107255
581,53.6085169,91.6107255,53.6085741,91.6107523
582,53.6085741,91.6107523,53.6086458,91.6108140
583,53.6086458,91.6108140,53.6087126,91.6109347
584,53.6087126,91.6109347,53.6087476,91.6110098
585,53.6087476,91.6110098,53.6088033,91.6110742
586,53.6088033,91.6110742,53.6088510,91.6111037
587,53.6088510,91.6111037,53.6089211,91.6111010
588,53.6089211,91.6111010,53.6090181,91.6110179
589,53.6090181,91.6110179,53.6091120,91.6109240
590,53.6091120,91.6109240,53.6092887,91.6107577
591,53.6092887,91.6107577,53.6094048,91.6106290
592,53.6094048,91.6106290,53.6096578,91.6103876
593,53.6096578,91.6103876,53.6099220,91.6101623
594,53.6099220,91.6101623,53.6101114,91.6099986
595,53.6101114,91.6099986,53.6103437,91.6098297
596,53.6103437,91.6098297,53.6105792,91.6096124
597,53.6105792,91.6096124,53.6110152,91.6092718
598,53.6110152,91.6092718,53.6115976,91.6089392
599,53.6115976,91.6089392,53.6119731,91.6087514
600,53.6119731,91.6087514,53.6123200,91.6086441
601,53.6123200,91.6086441,53.6125555,91.6085851
602,53.6125555,91.6085851,53.6127210,91.6085422
603,53.6127210,91.6085422,53.6128165,91.6084778
604,53.6128165,91.6084778,53.6128674,91.6084295
605,53.6128674,91.6084295,53.6129915,91.6082203
606,53.6129915,91.6082203,53.6130838,91.6079843
607,53.6130838,91.6079843,53.6131633,91.6077965
608,53.6131633,91.6077965,53.6133034,91.6075766
609,53.6133034,91.6075766,53.6134402,91.6074103
610,53.6134402,91.6074103,53.6136598,91.6071314
611,53.6136598,91.6071314,53.6139557,91.6068256
612,53.6139557,91.6068256,53.6140862,91.6067183
613,53.6140862,91.6067183,53.6143249,91.6065600
614,53.6143249,91.6065600,53.6144172,91.6065252
615,53.6144172,91.6065252,53.6144538,91.6065171
616,53.6144538,91.6065171,53.6144792,91.6065386
617,53.6144792,91.6065386,53.6145126,91.6066271
618,53.6145126,91.6066271,53.6145413,91.6067666
619,53.6145413,91.6067666,53.6145858,91.6068605
620,53.6145858,91.6068605,53.6146145,91.6068846
621,53.6146145,91.6068846,53.6146702,91.6068926
622,53.6146702,91.6068926,53.6147418,91.6068524
623,53.6147418,91.6068524,53.6148595,91.6067558
624,53.6148595,91.6067558,53.6150664,91.6065574
625,53.6150664,91.6065574,53.6154673,91.6061443
626,53.6154673,91.6061443,53.6160146,91.6055113
627,53.6160146,91.6055113,53.6162979,91.6052270
628,53.6162979,91.6052270,53.6165524,91.6050285
629,53.6165524,91.6050285,53.6167561,91.6048300
630,53.6167561,91.6048300,53.6168802,91.6046262
631,53.6168802,91.6046262,53.6169979,91.6044170
632,53.6169979,91.6044170,53.6172429,91.6040039
633,53.6172429,91.6040039,53.6173384,91.6038483
634,53.6173384,91.6038483,53.6175198,91.6036445
635,53.6175198,91.6036445,53.6176168,91.6035292
636,53.6176168,91.6035292,53.6177393,91.6033977
637,53.6177393,91.6033977,53.6178284,91.6033132
638,53.6178284,91.6033132,53.6178769,91.6032609
639,53.6178769,91.6032609,53.6179096,91.6032234
640,53.6179096,91.6032234,53.6179255,91.6031818
641,53.6179255,91.6031818,53.6179525,91.6031013
642,53.6179525,91.6031013,53.6180177,91.6029498
643,53.6180177,91.6029498,53.6181387,91.6027084
644,53.6181387,91.6027084,53.6183296,91.6023758
645,53.6183296,91.6023758,53.6184903,91.6020995
646,53.6184903,91.6020995,53.6187512,91.6016597
647,53.6187512,91.6016597,53.6190789,91.6011178
648,53.6190789,91.6011178,53.6192698,91.6008228
649,53.6192698,91.6008228,53.6194845,91.6004671
650,53.6194845,91.6004671,53.6198521,91.5998948
651,53.6198521,91.5998948,53.6201385,91.5993744
652,53.6201385,91.5993744,53.6204949,91.5987039
653,53.6204949,91.5987039,53.6208639,91.5979582
654,53.6208639,91.5979582,53.6211821,91.5973306
655,53.6211821,91.5973306,53.6213269,91.5970436
656,53.6213269,91.5970436,53.6214669,91.5967324
657,53.6214669,91.5967324,53.6215830,91.5962630
658,53.6215830,91.5962630,53.6216506,91.5959720
659,53.6216506,91.5959720,53.6217389,91.5955482
660,53.6217389,91.5955482,53.6217636,91.5954611
661,53.6217636,91.5954611,53.6217986,91.5953176
662,53.6217986,91.5953176,53.6218049,91.5951996
663,53.6218049,91.5951996,53.6218002,91.5951473
664,53.6218002,91.5951473,53.6217906,91.5951070
665,53.6217906,91.5951070,53.6217676,91.5950507
666,53.6217676,91.5950507,53.6217421,91.5949850
667,53.6217421,91.5949850,53.6217198,91.5949246
668,53.6217198,91.5949246,53.6217071,91.5948670
669,53.6217071,91.5948670,53.6217039,91.5948133
670,53.6217039,91.5948133,53.6217079,91.5947583
671,53.6217079,91.5947583,53.6217318,91.5947181
672,53.6217318,91.5947181,53.6217707,91.5946913
673,53.6217707,91.5946913,53.6218360,91.5946457
674,53.6218360,91.5946457,53.6219036,91.5946068
675,53.6219036,91.5946068,53.6219449,91.5945598
676,53.6219449,91.5945598,53.6220237,91.5942809
677,53.6220237,91.5942809,53.6220770,91.5940462
678,53.6220770,91.5940462,53.6220985,91.5939148
679,53.6220985,91.5939148,53.6221104,91.5938209
680,53.6221104,91.5938209,53.6221700,91.5935406
681,53.6221700,91.5935406,53.6222019,91.5934172
682,53.6222019,91.5934172,53.6222480,91.5933099
683,53.6222480,91.5933099,53.6222814,91.5932456
684,53.6222814,91.5932456,53.6223108,91.5931919
685,53.6223108,91.5931919,53.6223251,91.5931731
686,53.6223251,91.5931731,53.6223442,91.5931343
687,53.6223442,91.5931343,53.6223458,91.5930967
688,53.6223458,91.5930967,53.6223339,91.5930511
689,53.6223339,91.5930511,53.6223132,91.5930068
690,53.6223132,91.5930068,53.6222901,91.5929814
691,53.6222901,91.5929814,53.6222754,91.5929713
692,53.6222754,91.5929713,53.6222559,91.5929693
693,53.6222559,91.5929693,53.6222349,91.5929713
694,53.6222349,91.5929713,53.6222114,91.5929760
695,53.6222114,91.5929760,53.6221979,91.5929747
696,53.6221979,91.5929747,53.6221788,91.5929572
697,53.6221788,91.5929572,53.6221581,91.5929331
698,53.6221581,91.5929331,53.6221414,91.5928821
699,53.6221414,91.5928821,53.6221311,91.5928499
700,53.6221311,91.5928499,53.6221255,91.5928003
701,53.6221255,91.5928003,53.6221239,91.5927319
